_id,RSS,Region,Nom_etablissement,Nom_installation,No_permis_installation,Nombre_de_civieres_fonctionnelles,Nombre_de_civieres_occupees,Nombre_de_patients_sur_civiere_plus_de_24_heures,Nombre_de_patients_sur_civiere_plus_de_48_heures,Nombre_total_de_patients_presents_a_lurgence,Nombre_total_de_patients_en_attente_de_PEC,DMS_sur_civiere,DMS_ambulatoire,DMS_sur_civiere_horaire,DMS_ambulatoire_horaire,Heure_de_l'extraction_(image),Mise_a_jour
66,06,Montréal,SANTÉ QUÉBEC - CENTRE UNIVERSITAIRE DE SANTÉ MCGILL,HÔPITAL GÉNÉRAL DE MONTRÉAL,51248219,31,47,23,11,64,8,31.45,6.22,31:27,6:13,8:00:00,2026-09-18T8:45
67,06,Montréal,SANTÉ QUÉBEC OUEST-DE-L'ÎLE-DE-MONTRÉAL - UNIVERSITAIRE,CENTRE HOSPITALIER DE ST. MARY,51248243,22,28,4,0,38,7,13.8,5.68,13:48,5:40,8:00:00,2026-09-18T8:45
68,06,Montréal,SANTÉ QUÉBEC CENTRE-OUEST-DE-L'ÎLE-DE-MONTRÉAL - UNIVERSITAIRE,HÔPITAL GÉNÉRAL JUIF,51248250,53,77,23,7,87,5,14.48,3.63,14:28,3:37,8:00:00,2026-09-18T8:45
69,06,Montréal,SANTÉ QUÉBEC NORD-DE-L'ÎLE-DE-MONTRÉAL - UNIVERSITAIRE,HÔPITAL EN SANTÉ MENTALE ALBERT-PRÉVOST,51848752,pas d'information disponible,pas d'information disponible,pas d'information disponible,pas d'information disponible,pas d'information disponible,pas d'information disponible,pas d'information disponible,pas d'information disponible,,,8:00:00,2026-09-18T8:45
70,07,Outaouais,Total régional,Total régional,,83,123,32,7,205,71,20.7362,6.55271186440678,20:44,6:33,8:00:00,2026-09-18T8:45
71,07,Outaouais,SANTÉ QUÉBEC OUTAOUAIS,HÔPITAL ET CHSLD DU PONTIAC,51219459,4,7,0,0,9,4,13.77,3.8,13:46,3:48,8:00:00,2026-09-18T8:45
72,07,Outaouais,SANTÉ QUÉBEC OUTAOUAIS,CLSC ET CENTRE D'HÉBERGEMENT DE LA PETITE-NATION,51219491,2,0,0,0,0,0,3.9,3.51,3:54,3:30,8:00:00,2026-09-18T8:45
73,07,Outaouais,SANTÉ QUÉBEC OUTAOUAIS,HÔPITAL DE GATINEAU,51221703,28,48,10,5,70,40,24.21,11.01,24:12,11:00,8:00:00,2026-09-18T8:45
74,07,Outaouais,SANTÉ QUÉBEC OUTAOUAIS,HÔPITAL DE HULL,51221711,25,34,10,1,74,14,22.92,8.39,22:55,8:23,8:00:00,2026-09-18T8:45
75,07,Outaouais,SANTÉ QUÉBEC OUTAOUAIS,HÔPITAL DE MANIWAKI,51221893,6,5,4,0,9,3,16.45,5.69,16:27,5:41,8:00:00,2026-09-18T8:45
76,07,Outaouais,SANTÉ QUÉBEC OUTAOUAIS,HÔPITAL ET CHSLD MÉMORIAL DE WAKEFIELD / WAKEFIELD MEMORIAL HOSPITAL,51228799,4,3,1,0,6,2,15.69,4.33,15:41,4:19,8:00:00,2026-09-18T8:45
77,07,Outaouais,SANTÉ QUÉBEC OUTAOUAIS,HÔPITAL ET CHSLD DE PAPINEAU,51228823,12,26,7,1,33,6,16.58,5.65,16:34,5:39,8:00:00,2026-09-18T8:45
78,07,Outaouais,SANTÉ QUÉBEC OUTAOUAIS,CENTRE MULTISERVICES DE SANTÉ ET DE SERVICES SOCIAUX DE MANSFIELD-ET-PONTEFRACT,51245058,2,0,0,0,4,2,0,3.09,0:00,3:05,8:00:00,2026-09-18T8:45
79,08,Abitibi-Témiscamingue,Total régional,Total régional,,37,33,0,0,90,33,11.7128735632183,5.97217213114754,11:42,5:58,8:00:00,2026-09-18T8:45
80,08,Abitibi-Témiscamingue,SANTÉ QUÉBEC ABITIBI-TÉMISCAMINGUE,HÔPITAL DE VAL-D'OR,51225589,11,9,0,0,46,12,10.91,10.87,10:54,10:52,8:00:00,2026-09-18T8:45
81,08,Abitibi-Témiscamingue,SANTÉ QUÉBEC ABITIBI-TÉMISCAMINGUE,HÔPITAL D'AMOS,51228906,7,8,0,0,9,3,11.27,3.66,11:16,3:39,8:00:00,2026-09-18T8:45
82,08,Abitibi-Témiscamingue,SANTÉ QUÉBEC ABITIBI-TÉMISCAMINGUE,HÔPITAL DE ROUYN-NORANDA,51228922,8,9,0,0,17,6,11.62,5.09,11:37,5:05,8:00:00,2026-09-18T8:45
