_id,annee,cumul_periode,rss,region,nom_etablissement,nom_installation,no_permis_installation,nb_visites_total,nb_usagers_75ans_et_plus_total,nb_usagers_sante_mentale_total,dms_total,nb_usagers_pec_total,delai_pec_total,nb_visites_ambulatoire,nb_usagers_75ans_et_plus_amb,nb_usagers_sante_mentale_amb,dms_ambulatoire,nb_usagers_pec_ambulatoire,delai_pec_ambulatoire,nb_visites_sur_civiere,nb_usagers_sur_civiere_plus_24h,nb_usagers_sur_civiere_plus_48h,dms_sur_civiere,nb_usagers_pec_sur_civiere,delai_pec_sur_civiere,nb_usagers_75ans_et_plus_civ,nb_usagers_sante_mentale_civ
483,2024-2025,5,04,Mauricie et Centre-du-Québec,SANTÉ QUÉBEC MAURICIE-ET-CENTRE-DU-QUÉBEC - UNIVERSITAIRE,PAVILLON SAINTE-MARIE,51220168,24885,5902,1406,9.7764987275,19299,3.4285774018,13507,1493,370,5.4418849691,8029,4.9341887394,11378,2145,117,14.922185846,11270,2.3559462191,4409,1036
484,2024-2025,5,05,Estrie,SANTÉ QUÉBEC ESTRIE - CENTRE HOSPITALIER UNIVERSITAIRE DE SHERBROOKE,CENTRE MULTISERVICES DE SANTÉ ET DE SERVICES SOCIAUX DE LA MRC DE COATICOOK,51247617,8686,716,254,3.0465575191,7006,2.2711148381,7273,501,205,2.9201250439,5629,2.4534585283,1413,0,0,3.6973313281,1377,1.5257171387,215,49
485,2024-2025,5,05,Estrie,SANTÉ QUÉBEC ESTRIE - CENTRE HOSPITALIER UNIVERSITAIRE DE SHERBROOKE,CENTRE MULTISERVICES DE SANTÉ ET DE SERVICES SOCIAUX DE MEMPHRÉMAGOG,51219046,10274,2104,356,6.9983134341,7815,4.1725021327,7564,1037,160,5.2990931092,5200,4.8233183761,2710,335,47,11.741081898,2615,2.878335989,1067,196
486,2024-2025,5,05,Estrie,SANTÉ QUÉBEC ESTRIE - CENTRE HOSPITALIER UNIVERSITAIRE DE SHERBROOKE,CENTRE MULTISERVICES DE SANTÉ ET DE SERVICES SOCIAUX DES SOURCES,51247583,7500,996,243,5.1264922222,6216,3.5434899185,6538,676,175,4.5388425784,5276,3.7954626822,962,49,4,9.1203106953,940,2.1292257683,320,68
487,2024-2025,5,05,Estrie,SANTÉ QUÉBEC ESTRIE - CENTRE HOSPITALIER UNIVERSITAIRE DE SHERBROOKE,CENTRE MULTISERVICES DE SANTÉ ET DE SERVICES SOCIAUX DU GRANIT,51223832,6435,1055,166,4.980466848,5565,2.9470792153,5197,659,93,4.0879110277,4341,3.182115296,1238,39,0,8.7273267815,1224,2.1135076253,396,73
488,2024-2025,5,05,Estrie,SANTÉ QUÉBEC ESTRIE - CENTRE HOSPITALIER UNIVERSITAIRE DE SHERBROOKE,CHUS - HÔPITAL FLEURIMONT,51216687,18656,2787,443,8.8981060606,15898,3.006837338,9570,571,151,6.7948014629,6814,5.3182100577,9086,899,21,11.113451097,9084,1.2730533539,2216,292
489,2024-2025,5,05,Estrie,SANTÉ QUÉBEC ESTRIE - CENTRE HOSPITALIER UNIVERSITAIRE DE SHERBROOKE,CHUS - HÔTEL-DIEU DE SHERBROOKE,51216695,19099,4118,2254,11.118356982,16157,3.4891708444,9610,1075,544,6.9360301769,6687,5.4337769802,9489,1478,362,15.354015175,9470,2.1160366068,3043,1710
490,2024-2025,5,05,Estrie,SANTÉ QUÉBEC ESTRIE - CENTRE HOSPITALIER UNIVERSITAIRE DE SHERBROOKE,HÔPITAL BROME-MISSISQUOI-PERKINS,51229185,12251,2037,417,9.5776597602,9769,4.6318008496,8419,647,153,6.1897828655,5990,5.3946164904,3832,1028,73,17.020910172,3779,3.4226805298,1390,264
491,2024-2025,5,05,Estrie,SANTÉ QUÉBEC ESTRIE - CENTRE HOSPITALIER UNIVERSITAIRE DE SHERBROOKE,HÔPITAL DE GRANBY,51228120,15409,2607,891,12.573372019,11383,5.9278953752,10716,1020,321,8.7105946715,6721,7.6497296616,4693,1734,273,21.393640943,4662,3.4456027456,1587,570
492,2024-2025,5,06,Montréal,SANTÉ QUÉBEC - CENTRE HOSPITALIER DE L'UNIVERSITÉ DE MONTRÉAL,CENTRE HOSPITALIER DE L'UNIVERSITÉ DE MONTRÉAL,51236297,31676,4626,2626,11.939545748,23164,3.0026239351,18904,1344,883,7.3197843049,10484,4.8732092819,12772,3834,423,18.777313546,12680,1.4559980065,3282,1743
493,2024-2025,5,06,Montréal,SANTÉ QUÉBEC - CENTRE HOSPITALIER UNIVERSITAIRE SAINTE-JUSTINE,CHU SAINTE-JUSTINE,51222800,30635,1,741,4.2952475201,27635,1.3749516113,19822,0,270,3.4586247323,17019,1.7095930365,10813,73,3,5.8289141157,10616,0.8384724839,1,471
494,2024-2025,5,06,Montréal,SANTÉ QUÉBEC - CENTRE UNIVERSITAIRE DE SANTÉ MCGILL,HÔPITAL DE LACHINE,51228310,8085,1235,241,10.486659967,6730,3.316242777,6191,570,108,5.2932814659,4852,3.5269556655,1894,657,325,27.462481667,1878,2.7718450479,665,133
495,2024-2025,5,06,Montréal,SANTÉ QUÉBEC - CENTRE UNIVERSITAIRE DE SANTÉ MCGILL,HÔPITAL GÉNÉRAL DE MONTRÉAL,51248219,13905,1995,1770,15.860217088,12029,1.645377606,5906,448,338,5.4061567333,4110,2.36200588,7999,2277,1096,23.57889198,7919,1.2734440025,1547,1432
496,2024-2025,5,06,Montréal,SANTÉ QUÉBEC - CENTRE UNIVERSITAIRE DE SANTÉ MCGILL,HÔPITAL ROYAL VICTORIA,51223295,19293,3201,461,17.317878822,14443,4.64163851,11639,791,202,9.1891026339,6946,6.5458412516,7654,3282,1522,29.678843814,7497,2.8773871771,2410,259
497,2024-2025,5,06,Montréal,SANTÉ QUÉBEC - CENTRE UNIVERSITAIRE DE SANTÉ MCGILL,L'HÔPITAL DE MONTRÉAL POUR ENFANTS,51223279,28534,6,838,5.058548963,26883,1.4116239817,22164,1,236,4.1872836206,20530,1.5889022839,6370,135,8,8.0900599599,6353,0.8387413208,5,602
498,2024-2025,5,06,Montréal,SANTÉ QUÉBEC - INSTITUT DE CARDIOLOGIE DE MONTRÉAL,INSTITUT DE CARDIOLOGIE DE MONTRÉAL,51248201,8050,2237,183,7.3830962733,7819,1.5861015901,5319,1126,164,3.6403318293,5088,1.8369380023,2731,460,29,14.672647382,2731,1.1187798527,1111,19
499,2024-2025,5,06,Montréal,SANTÉ QUÉBEC CENTRE-OUEST-DE-L'ÎLE-DE-MONTRÉAL - UNIVERSITAIRE,HÔPITAL GÉNÉRAL JUIF,51248250,39204,7251,2053,10.922029066,33465,2.6665130817,13552,824,197,3.8294565378,8532,3.1028064281,25652,4125,1247,14.669048515,24933,2.5172147689,6427,1856
500,2024-2025,5,06,Montréal,SANTÉ QUÉBEC CENTRE-SUD-DE-L'ÎLE-DE-MONTRÉAL - UNIVERSITAIRE,HÔPITAL DE VERDUN,51218097,18069,3123,1041,8.7656647204,15258,2.4638107878,12038,1030,360,4.7615714589,9248,3.2162173203,6031,1513,97,16.757917196,6010,1.3060311518,2093,681
501,2024-2025,5,06,Montréal,SANTÉ QUÉBEC CENTRE-SUD-DE-L'ÎLE-DE-MONTRÉAL - UNIVERSITAIRE,HÔPITAL NOTRE-DAME,51236313,15677,2229,2318,11.45236741,13175,2.2027319207,9516,463,926,5.9162235533,7037,3.0889522445,6161,1780,300,20.00324307,6138,1.1867116506,1766,1392
502,2024-2025,5,06,Montréal,SANTÉ QUÉBEC EST-DE-L'ÎLE-DE-MONTRÉAL - UNIVERSITAIRE,HÔPITAL MAISONNEUVE-ROSEMONT,12934659,28651,5068,1714,11.218639857,20150,3.4871184588,17449,1387,391,5.2032227412,9054,4.9670897148,11202,3625,951,20.588664251,11096,2.2795067292,3681,1323
503,2024-2025,5,06,Montréal,SANTÉ QUÉBEC EST-DE-L'ÎLE-DE-MONTRÉAL - UNIVERSITAIRE,HÔPITAL SANTA CABRINI,51235919,14996,3755,555,13.409124192,11537,3.3334061666,8548,916,201,5.7441929236,5129,4.9283532094,6448,2366,832,23.570388536,6408,2.0568013941,2839,354
504,2024-2025,5,06,Montréal,SANTÉ QUÉBEC EST-DE-L'ÎLE-DE-MONTRÉAL - UNIVERSITAIRE,INSTITUT UNIVERSITAIRE EN SANTÉ MENTALE DE MONTRÉAL,51235307,2060,95,2055,12.335067422,2001,1.2993482425,1001,37,997,3.3504093129,942,1.3657908705,1059,324,82,20.827647938,1059,1.2402463015,58,1058
505,2024-2025,5,06,Montréal,SANTÉ QUÉBEC NORD-DE-L'ÎLE-DE-MONTRÉAL - UNIVERSITAIRE,HÔPITAL DU SACRÉ-COEUR-DE-MONTRÉAL,12475976,27562,5227,1258,11.71436412,20988,3.4880844345,18505,1656,497,6.7156194722,11955,4.9444247177,9057,3510,843,21.927654362,9033,1.5606463646,3571,761
506,2024-2025,5,06,Montréal,SANTÉ QUÉBEC NORD-DE-L'ÎLE-DE-MONTRÉAL - UNIVERSITAIRE,HÔPITAL EN SANTÉ MENTALE ALBERT-PRÉVOST,51848752,1380,65,1374,21.865575684,1359,0.3964160739,580,36,574,4.7054516284,559,0.5583591731,800,496,200,34.306665625,800,0.2832583333,29,800
507,2024-2025,5,06,Montréal,SANTÉ QUÉBEC NORD-DE-L'ÎLE-DE-MONTRÉAL - UNIVERSITAIRE,HÔPITAL FLEURY,51228492,13022,2259,341,9.1812267487,9640,3.5870476026,9456,845,154,5.5295059574,6092,4.4950062012,3566,1107,84,18.86453348,3548,2.0280611925,1414,187
508,2024-2025,5,06,Montréal,SANTÉ QUÉBEC NORD-DE-L'ÎLE-DE-MONTRÉAL - UNIVERSITAIRE,HÔPITAL JEAN-TALON,51228500,17630,2284,1372,7.7366518561,12449,3.5343393267,13180,745,477,5.2863529548,8023,4.6063246984,4450,879,20,14.993941635,4426,1.5911539137,1539,895
509,2024-2025,5,06,Montréal,SANTÉ QUÉBEC OUEST-DE-L'ÎLE-DE-MONTRÉAL - UNIVERSITAIRE,CENTRE HOSPITALIER DE ST. MARY,51248243,14424,2910,1020,9.9168895591,12896,2.7069689783,9030,892,339,6.0114125138,7511,3.4701022944,5394,1091,66,16.454979607,5385,1.6425503456,2018,681
510,2024-2025,5,06,Montréal,SANTÉ QUÉBEC OUEST-DE-L'ÎLE-DE-MONTRÉAL - UNIVERSITAIRE,HÔPITAL DE LASALLE,51224392,11716,1846,368,9.380620756,9541,3.519887998,8983,803,132,5.779512536,6822,4.1633306459,2733,888,290,21.216974631,2719,1.9054835315,1043,236
511,2024-2025,5,06,Montréal,SANTÉ QUÉBEC OUEST-DE-L'ÎLE-DE-MONTRÉAL - UNIVERSITAIRE,HÔPITAL DOUGLAS,51235190,2590,64,2511,13.089487881,2395,2.2174988402,1304,28,1232,4.1284072512,1112,2.3585381695,1286,418,84,22.175995766,1283,2.0952574262,36,1279
512,2024-2025,5,06,Montréal,SANTÉ QUÉBEC OUEST-DE-L'ÎLE-DE-MONTRÉAL - UNIVERSITAIRE,HÔPITAL GÉNÉRAL DU LAKESHORE,51228278,16251,3866,1000,13.213512758,13123,2.9340910149,9749,1037,128,7.1496800242,6654,3.8805543032,6502,2304,604,22.305531418,6469,1.9605608372,2829,872
513,2024-2025,5,07,Outaouais,SANTÉ QUÉBEC OUTAOUAIS,CENTRE MULTISERVICES DE SANTÉ ET DE SERVICES SOCIAUX DE MANSFIELD-ET-PONTEFRACT,51245058,4000,478,102,3.5153351389,3726,1.6049452049,3895,452,100,3.3791830695,3621,1.606474117,105,2,0,8.5659285714,105,1.5522195767,26,2
514,2024-2025,5,07,Outaouais,SANTÉ QUÉBEC OUTAOUAIS,CLSC ET CENTRE D'HÉBERGEMENT DE LA PETITE-NATION,51219491,4528,595,174,3.3936414164,3869,1.8028348554,4136,478,165,3.2793410837,3477,1.9104731889,392,1,0,4.599626559,392,0.8480938209,117,9
515,2024-2025,5,07,Outaouais,SANTÉ QUÉBEC OUTAOUAIS,HÔPITAL DE GATINEAU,51221703,15796,2213,1931,13.016737026,10071,6.1681594016,9652,731,476,7.2812308618,4283,6.8239637974,6144,1808,540,22.027008102,5788,5.6828777451,1482,1455
516,2024-2025,5,07,Outaouais,SANTÉ QUÉBEC OUTAOUAIS,HÔPITAL DE HULL,51221711,14372,2868,468,12.949519262,9707,5.5003860616,9046,856,280,7.49966959,4532,6.5487527582,5326,1826,585,22.205873023,5175,4.5822801932,2012,188
517,2024-2025,5,07,Outaouais,SANTÉ QUÉBEC OUTAOUAIS,HÔPITAL DE MANIWAKI,51221893,5841,820,316,6.9829612985,4966,2.6929008927,4367,450,171,3.8431757754,3526,2.8082358039,1474,319,108,16.285161692,1440,2.4104905478,370,145
518,2024-2025,5,07,Outaouais,SANTÉ QUÉBEC OUTAOUAIS,HÔPITAL ET CHSLD DE PAPINEAU,51228823,9855,1260,495,8.3731252889,7300,4.0741369482,7158,523,190,4.4994125842,4653,4.3510411443,2697,716,166,18.654191488,2647,3.5873839357,737,305
519,2024-2025,5,07,Outaouais,SANTÉ QUÉBEC OUTAOUAIS,HÔPITAL ET CHSLD DU PONTIAC,51219459,5033,615,173,5.9185885379,4611,2.428363816,4419,501,125,4.8288661336,3999,2.5017038287,614,85,29,13.761395223,612,1.9491371641,114,48
520,2024-2025,5,07,Outaouais,SANTÉ QUÉBEC OUTAOUAIS,HÔPITAL ET CHSLD MÉMORIAL DE WAKEFIELD / WAKEFIELD MEMORIAL HOSPITAL,51228799,6774,591,175,5.9278127973,5600,3.3856068452,5955,388,113,4.6866721243,4794,3.533129027,819,157,20,14.952223918,806,2.5081610146,203,62
521,2024-2025,5,08,Abitibi-Témiscamingue,SANTÉ QUÉBEC ABITIBI-TÉMISCAMINGUE,CENTRE MULTISERVICES DE SANTÉ ET DE SERVICES SOCIAUX DE LA SARRE,51247559,7734,978,383,5.8115507643,6818,2.7784441511,6323,601,279,4.867679767,5433,2.951528877,1411,147,14,10.041243405,1385,2.099477136,377,104
522,2024-2025,5,08,Abitibi-Témiscamingue,SANTÉ QUÉBEC ABITIBI-TÉMISCAMINGUE,CENTRE MULTISERVICES DE SANTÉ ET DE SERVICES SOCIAUX DE TÉMISCAMING-KIPAWA,51247476,2226,192,155,2.4613898872,2101,0.9187991168,2077,153,139,1.9397968491,1952,0.9491145833,149,6,0,9.7321868009,149,0.5216461596,39,16
523,2024-2025,5,08,Abitibi-Témiscamingue,SANTÉ QUÉBEC ABITIBI-TÉMISCAMINGUE,CENTRE MULTISERVICES DE SANTÉ ET DE SERVICES SOCIAUX DE VILLE-MARIE,51247542,4827,691,223,4.6881511981,4097,2.5910828384,4048,445,147,3.8404342336,3331,2.6939813703,779,20,2,9.0932324205,766,2.1436219901,246,76
524,2024-2025,5,08,Abitibi-Témiscamingue,SANTÉ QUÉBEC ABITIBI-TÉMISCAMINGUE,HÔPITAL D'AMOS,51228906,10498,1133,441,4.7085026248,9480,1.9798958333,7985,510,339,3.3517838308,6996,2.2024482641,2513,167,11,9.0194455498,2484,1.3530935767,623,102
525,2024-2025,5,08,Abitibi-Témiscamingue,SANTÉ QUÉBEC ABITIBI-TÉMISCAMINGUE,HÔPITAL DE ROUYN-NORANDA,51228922,11587,1556,626,7.3042871801,8794,4.2542070667,9354,788,417,6.4849154848,6590,4.8629338644,2233,158,1,10.736621635,2204,2.4341028937,768,209
526,2024-2025,5,08,Abitibi-Témiscamingue,SANTÉ QUÉBEC ABITIBI-TÉMISCAMINGUE,HÔPITAL DE VAL-D'OR,51225589,11419,1360,753,7.9213595032,9220,4.2316442818,9396,802,525,6.2193659832,7211,4.8075229202,2023,454,81,15.8264169,2009,2.1646154803,558,228
527,2024-2025,5,09,Côte-Nord,SANTÉ QUÉBEC CÔTE-NORD,CENTRE MULTISERVICES DE SANTÉ ET DE SERVICES SOCIAUX DE FERMONT,51245108,2496,20,162,5.344498531,2193,2.0672668085,2351,16,149,5.3445702774,2049,2.1198228133,145,0,0,5.343335249,144,1.3194386574,4,13
528,2024-2025,5,09,Côte-Nord,SANTÉ QUÉBEC CÔTE-NORD,CENTRE MULTISERVICES DE SANTÉ ET DE SERVICES SOCIAUX DE FORESTVILLE,51218741,4212,625,231,3.9108197478,3336,2.2846426192,3659,473,180,3.3308217941,2838,2.4972186986,553,25,7,7.7484553948,498,1.0732150826,152,51
529,2024-2025,5,09,Côte-Nord,SANTÉ QUÉBEC CÔTE-NORD,CENTRE MULTISERVICES DE SANTÉ ET DE SERVICES SOCIAUX DE LA BASSE-CÔTE-NORD,51245140,1522,240,52,2.6643623157,1488,0.8233786962,1239,174,44,2.4100452874,1205,0.8349559705,283,1,0,3.7777856302,283,0.7740832352,66,8
530,2024-2025,5,09,Côte-Nord,SANTÉ QUÉBEC CÔTE-NORD,CENTRE MULTISERVICES DE SANTÉ ET DE SERVICES SOCIAUX DE LA MINGANIE,51245116,5485,629,169,3.1977200446,2908,2.5075202506,3913,470,58,1.766590993,1376,2.6079457364,1572,56,3,6.7600660871,1532,2.4173208587,159,111
531,2024-2025,5,09,Côte-Nord,SANTÉ QUÉBEC CÔTE-NORD,CENTRE MULTISERVICES DE SANTÉ ET DE SERVICES SOCIAUX DE PORT-CARTIER,51245132,6062,558,249,5.8611668775,5076,3.167074085,5552,431,215,4.7676087196,4573,3.3341166144,510,116,42,17.765941176,503,1.6484150652,127,34
532,2024-2025,5,09,Côte-Nord,SANTÉ QUÉBEC CÔTE-NORD,CENTRE MULTISERVICES DE SANTÉ ET DE SERVICES SOCIAUX DES ESCOUMINS,51218733,4419,636,161,4.2648080259,3794,2.0108324548,3885,442,135,3.570532747,3277,2.0809744685,534,27,2,9.3158557012,517,1.566237911,194,26
533,2024-2025,5,09,Côte-Nord,SANTÉ QUÉBEC CÔTE-NORD,CLSC ET HÔPITAL LE ROYER,51228765,9386,1358,575,9.0787587601,8123,3.9121363207,7068,612,313,5.8072098032,5811,4.5000338439,2318,593,247,19.054301481,2312,2.4345098039,746,262
534,2024-2025,5,09,Côte-Nord,SANTÉ QUÉBEC CÔTE-NORD,HÔPITAL ET CLSC DE SEPT-ÎLES,51232023,8905,1104,717,8.6121404954,6652,4.6705096629,6153,456,299,5.9940456327,3989,5.2547906047,2752,417,66,14.465751575,2663,3.7952949889,648,418
535,2024-2025,5,11,Gaspésie-Îles-de-la-Madeleine,SANTÉ QUÉBEC DES ÎLES,HÔPITAL DE L'ARCHIPEL,51227783,7160,1068,216,4.9298503259,6161,2.1548020704,5795,710,106,3.6112831943,4814,2.2856503601,1365,127,19,10.52772324,1347,1.687167574,358,110
536,2024-2025,5,11,Gaspésie-Îles-de-la-Madeleine,SANTÉ QUÉBEC GASPÉSIE,CENTRE MULTISERVICES DE SANTÉ ET DE SERVICES SOCIAUX DE GRANDE-VALLÉE,51247732,3078,633,70,2.1528785828,2300,1.2049864734,2932,572,66,1.8888983629,2165,1.2362590454,146,10,3,7.4541799848,135,0.7034670782,61,4
537,2024-2025,5,11,Gaspésie-Îles-de-la-Madeleine,SANTÉ QUÉBEC GASPÉSIE,CLSC ET CENTRE DE SERVICES AMBULATOIRES DE MURDOCHVILLE,51221307,854,129,34,3.8456397996,827,2.1554033992,838,122,34,3.7959055953,811,2.1736642006,16,1,0,6.45046875,16,1.2298090278,7,0
538,2024-2025,5,11,Gaspésie-Îles-de-la-Madeleine,SANTÉ QUÉBEC GASPÉSIE,CLSC ET CENTRE DE SERVICES AMBULATOIRES DE PASPÉBIAC,51220978,5829,1023,202,3.9613466194,5421,1.9403708828,4209,612,153,3.1575592645,3837,2.0477226855,1620,51,5,6.0497052469,1584,1.680327406,411,49
539,2024-2025,5,11,Gaspésie-Îles-de-la-Madeleine,SANTÉ QUÉBEC GASPÉSIE,HÔPITAL DE CHANDLER,51227775,7041,1205,261,5.3094484685,5988,2.4719083074,6053,793,203,4.348830791,5008,2.6601618521,988,58,0,11.194690171,980,1.5098942744,412,58
540,2024-2025,5,11,Gaspésie-Îles-de-la-Madeleine,SANTÉ QUÉBEC GASPÉSIE,HÔPITAL DE GASPÉ,51220903,6000,931,239,5.3340469907,5113,1.7629804203,4733,550,136,3.7328067704,3877,2.0341112114,1267,122,4,11.315633386,1236,0.9125159565,381,103
541,2024-2025,5,11,Gaspésie-Îles-de-la-Madeleine,SANTÉ QUÉBEC GASPÉSIE,HÔPITAL ET CLSC DE SAINTE-ANNE-DES-MONTS,51247799,5888,1048,238,5.0880134737,5301,2.0713054141,4661,620,151,3.1864452669,4088,2.2055433926,1227,163,31,12.311493027,1213,1.6189023999,428,87
542,2024-2025,5,11,Gaspésie-Îles-de-la-Madeleine,SANTÉ QUÉBEC GASPÉSIE,HÔPITAL ET GROUPE DE MÉDECINE DE FAMILLE UNIVERSITAIRE DE MARIA,51227908,7540,1302,367,6.2621301577,6800,2.3800558824,5708,684,173,4.1992704197,4975,2.6548865997,1832,262,32,12.689424582,1825,1.6308598174,618,194
543,2024-2025,5,12,Chaudière-Appalaches,SANTÉ QUÉBEC CHAUDIÈRE-APPALACHES,CHSLD ET HÔPITAL PAUL-GILBERT,51245199,17058,1510,196,2.7424288701,13318,2.1630127146,17041,1505,196,2.7423138966,13301,2.1652980352,17,0,0,2.8576797386,17,0.3749509804,5,0
544,2024-2025,5,12,Chaudière-Appalaches,SANTÉ QUÉBEC CHAUDIÈRE-APPALACHES,HÔPITAL DE MONTMAGNY,51245223,14972,2344,462,4.3630167609,13870,1.5568045742,11916,1331,257,2.6290999496,10818,1.8032309063,3056,328,15,11.12393061,3052,0.683331422,1013,205
545,2024-2025,5,12,Chaudière-Appalaches,SANTÉ QUÉBEC CHAUDIÈRE-APPALACHES,HÔPITAL DE SAINT-GEORGES,51228971,18137,3458,855,6.3875627937,15064,2.5803774267,12745,1477,401,4.2557138965,9695,3.2904158787,5392,515,26,11.426586198,5369,1.2982349807,1981,454
546,2024-2025,5,12,Chaudière-Appalaches,SANTÉ QUÉBEC CHAUDIÈRE-APPALACHES,HÔPITAL DE THETFORD,51245231,17025,2909,557,6.128628977,15217,2.3631709419,13710,1657,292,4.3625852986,11907,2.6896513955,3315,531,32,13.432538126,3310,1.1887290198,1252,265
547,2024-2025,5,12,Chaudière-Appalaches,SANTÉ QUÉBEC CHAUDIÈRE-APPALACHES,HÔTEL-DIEU DE LÉVIS,51227569,31369,6350,2084,8.7486606204,27745,1.7621724935,21593,2591,959,3.8617749322,17976,2.2885315606,9776,2646,983,19.542699354,9769,0.7936157744,3759,1125
548,2024-2025,5,13,Laval,SANTÉ QUÉBEC LAVAL,HÔPITAL DE LA CITÉ-DE-LA-SANTÉ,51228757,37541,7288,2505,10.247900296,29188,3.7129398307,23460,2268,529,6.4195761817,15170,4.8166250824,14081,3058,213,16.62617483,14018,2.5185536651,5020,1976
549,2024-2025,5,14,Lanaudière,SANTÉ QUÉBEC LANAUDIÈRE,HÔPITAL DE LANAUDIÈRE ET CENTRE D'HÉBERGEMENT PARPHILIA-FERLAND,51244945,29768,5413,2107,9.3606051614,23696,2.7970403115,18968,1646,1408,5.6607184176,12964,3.8235618293,10800,2540,283,15.858702546,10732,1.5570268046,3767,699
550,2024-2025,5,14,Lanaudière,SANTÉ QUÉBEC LANAUDIÈRE,HÔPITAL PIERRE-LE GARDEUR,51228062,31390,5931,1840,10.359245089,21587,4.5352462001,21108,2032,607,6.0070501837,11341,5.4623737374,10282,3321,260,19.293900803,10246,3.5090356399,3899,1233
551,2024-2025,5,15,Laurentides,SANTÉ QUÉBEC LAURENTIDES,CENTRE MULTISERVICES DE SANTÉ ET DE SERVICES SOCIAUX D'ARGENTEUIL,51245306,8536,1162,287,7.9337909377,6664,3.719974198,7008,668,198,5.6543018297,5141,4.2685096393,1528,382,85,18.38841114,1523,1.868351937,494,89
552,2024-2025,5,15,Laurentides,SANTÉ QUÉBEC LAURENTIDES,CENTRE MULTISERVICES DE SANTÉ ET DE SERVICES SOCIAUX DE RIVIÈRE-ROUGE,51217628,5836,737,294,7.0546361663,4900,3.327089059,4433,394,146,4.6782620247,3535,3.5508561213,1403,259,65,14.563165439,1365,2.7475897436,343,148
553,2024-2025,5,15,Laurentides,SANTÉ QUÉBEC LAURENTIDES,CENTRE MULTISERVICES DE SANTÉ ET DE SERVICES SOCIAUX DE SAINTE-AGATHE,51246874,13478,2530,816,10.840223966,10452,4.1246899052,8966,1038,260,6.5210157818,5976,5.253383813,4512,1295,250,19.423118597,4476,2.6177473687,1492,556
554,2024-2025,5,15,Laurentides,SANTÉ QUÉBEC LAURENTIDES,HÔPITAL DE MONT-LAURIER,51217610,7787,1156,352,9.1505481358,6310,3.4064166667,5837,608,174,6.0335586679,4387,3.7445368893,1950,506,130,18.48073661,1923,2.6350524354,548,178
555,2024-2025,5,15,Laurentides,SANTÉ QUÉBEC LAURENTIDES,HÔPITAL DE SAINT-EUSTACHE,51228864,21544,4577,1277,12.026223723,15885,3.5572759941,12751,1265,287,6.8171101613,7147,5.1301049391,8793,2773,507,19.580119666,8738,2.2708250362,3312,990
556,2024-2025,5,15,Laurentides,SANTÉ QUÉBEC LAURENTIDES,HÔPITAL DE SAINT-JÉRÔME,51228880,24731,4616,2390,14.84366398,18638,4.080076099,14187,1446,661,6.491294632,8156,5.501923056,10544,3805,1790,26.081814961,10482,2.9737429774,3170,1729
557,2024-2025,5,16,Montérégie,SANTÉ QUÉBEC MONTÉRÉGIE-CENTRE,HÔPITAL CHARLES-LE MOYNE,51233799,31052,5854,2522,10.17352145,18195,4.8423661568,21267,2305,946,5.7537407068,8421,5.6165866419,9785,3336,298,19.779599841,9774,4.1753198395,3549,1576
558,2024-2025,5,16,Montérégie,SANTÉ QUÉBEC MONTÉRÉGIE-CENTRE,HÔPITAL DU HAUT-RICHELIEU,51229045,24499,4455,1541,11.811624522,17599,4.7489900152,17111,1799,487,6.8297086345,10257,6.0084400084,7388,2598,1167,23.350006053,7342,2.9894996065,2656,1054
559,2024-2025,5,16,Montérégie,SANTÉ QUÉBEC MONTÉRÉGIE-EST,HÔPITAL HONORÉ-MERCIER,51229193,19039,3940,1093,10.215742175,13988,5.1108648683,10362,1419,422,6.4292973525,5415,6.7410657125,8677,1667,253,14.737482553,8573,4.0811742616,2521,671
560,2024-2025,5,16,Montérégie,SANTÉ QUÉBEC MONTÉRÉGIE-EST,HÔPITAL PIERRE-BOUCHER,51229011,23261,5166,1470,12.690488073,17113,5.0085043372,10872,1574,444,6.6082988411,4852,6.8044391774,12389,3055,971,18.027929458,12261,4.2978057119,3592,1026
561,2024-2025,5,16,Montérégie,SANTÉ QUÉBEC MONTÉRÉGIE-EST,HÔTEL-DIEU DE SOREL,51229102,15067,2688,755,8.2426560437,12533,2.9263426776,10334,1128,240,4.5571311259,7846,3.3437937236,4733,1180,189,16.289606076,4687,2.2275330109,1560,515
562,2024-2025,5,16,Montérégie,SANTÉ QUÉBEC MONTÉRÉGIE-OUEST,HÔPITAL ANNA-LABERGE,51229151,14945,3250,1045,16.121005743,12185,1.9452769799,8559,843,215,8.3737349249,5799,3.5288397425,6386,2600,1071,26.50448381,6386,0.5072750287,2407,830
563,2024-2025,5,16,Montérégie,SANTÉ QUÉBEC MONTÉRÉGIE-OUEST,HÔPITAL BARRIE MEMORIAL / BARRIE MEMORIAL HOSPITAL,51228005,9226,1031,185,6.4268384035,7712,3.3781826302,7886,662,152,4.7883360456,6376,3.4562116618,1340,304,40,16.069547056,1336,3.0057925815,369,33
564,2024-2025,5,16,Montérégie,SANTÉ QUÉBEC MONTÉRÉGIE-OUEST,HÔPITAL DU SUROÎT,51229136,16632,3141,1411,12.240435289,12823,2.5352945878,9484,757,756,4.7412843268,5976,3.4521422263,7148,2048,1020,22.190344036,6847,1.7350782175,2384,655
